transaction_id,payment_method,device_type,city_tier,network_type,hour_of_day,amount,amount_bucket,past_failed_attempts,success
TXN_021391,UPI,Android,Tier 3,4G,15,4106.19,high,0,1
TXN_021392,Card,iOS,Tier 3,5G,15,73.64,low,0,1
TXN_021393,Card,iOS,Tier 1,Wifi,21,1744.74,med,1,1
TXN_021394,Netbanking,iOS,Tier 2,4G,2,1219.73,med,0,1
TXN_021395,UPI,Android,Tier 1,4G,16,1814.44,med,0,1
TXN_021396,Netbanking,Android,Tier 1,4G,16,280.92,low,0,1
TXN_021397,Card,Android,Tier 3,5G,21,25122.48,ultra_high,0,1
TXN_021398,UPI,Android,Tier 2,4G,19,429.25,low,0,1
TXN_021399,UPI,Android,Tier 3,Wifi,6,986.1,med,1,1
TXN_021400,UPI,Android,Tier 1,5G,7,12831.28,ultra_high,0,1
TXN_021401,UPI,Android,Tier 3,Wifi,18,764.98,med,2,0
TXN_021402,Wallet,Android,Tier 1,Wifi,6,456.9,low,0,1
TXN_021403,UPI,iOS,Tier 1,4G,0,2785.15,high,0,1
TXN_021404,Netbanking,Android,Tier 2,4G,15,623.18,med,0,1
TXN_021405,Card,Android,Tier 1,Wifi,17,1034.88,med,3,0
TXN_021406,UPI,Android,Tier 2,5G,7,179.98,low,0,1
TXN_021407,Card,iOS,Tier 3,4G,6,273.82,low,0,1
TXN_021408,UPI,Android,Tier 2,Wifi,9,1211.53,med,2,1
TXN_021409,UPI,Android,Tier 1,4G,1,485.47,low,0,1
TXN_021410,UPI,Android,Tier 1,4G,14,200.84,low,0,1
TXN_021411,UPI,Android,Tier 2,5G,13,446.66,low,2,1
TXN_021412,UPI,Desktop,Tier 2,Wifi,1,490.84,low,0,1
TXN_021413,UPI,Desktop,Tier 2,4G,6,920.92,med,2,0
TXN_021414,UPI,Android,Tier 1,4G,22,971.02,med,0,1
TXN_021415,UPI,Android,Tier 2,4G,21,1766.31,med,0,1
TXN_021416,Wallet,iOS,Tier 1,Wifi,11,228.08,low,0,0
TXN_021417,UPI,Desktop,Tier 2,5G,4,305.42,low,0,1
TXN_021418,Netbanking,Android,Tier 2,4G,5,254.42,low,0,0
TXN_021419,UPI,Android,Tier 1,5G,15,400.1,low,0,1
TXN_021420,Card,Android,Tier 3,4G,11,411.59,low,0,1
TXN_021421,UPI,Android,Tier 2,5G,8,173.85,low,0,1
TXN_021422,Wallet,Android,Tier 2,3G,19,7525.21,high,0,0
TXN_021423,UPI,iOS,Tier 2,5G,11,1090.6,med,0,1
TXN_021424,Netbanking,iOS,Tier 3,3G,9,359.82,low,0,1
TXN_021425,UPI,iOS,Tier 2,5G,16,548.11,med,0,1
TXN_021426,UPI,Android,Tier 1,4G,23,850.52,med,0,1
TXN_021427,Card,Android,Tier 1,Wifi,10,732.89,med,2,0
TXN_021428,UPI,Android,Tier 1,4G,17,418.7,low,0,1
TXN_021429,UPI,Android,Tier 1,5G,3,3283.81,high,1,1
TXN_021430,UPI,Desktop,Tier 3,5G,2,959.83,med,0,1
TXN_021431,Card,Android,Tier 2,Wifi,18,857.59,med,0,1
TXN_021432,PayLater,iOS,Tier 3,4G,5,5739.25,high,2,1
TXN_021433,UPI,Android,Tier 1,Wifi,22,14187.02,ultra_high,1,1
TXN_021434,Netbanking,Android,Tier 2,Wifi,7,988.69,med,1,0
TXN_021435,UPI,Android,Tier 3,4G,6,1354.32,med,1,1
TXN_021436,UPI,Android,Tier 1,Wifi,14,130.58,low,1,1
TXN_021437,Wallet,Android,Tier 2,4G,11,1000.97,med,1,1
TXN_021438,Wallet,Android,Tier 3,4G,14,3280.28,high,2,0
TXN_021439,Netbanking,Android,Tier 3,Wifi,8,77.99,low,0,1
TXN_021440,UPI,Desktop,Tier 3,4G,1,139.54,low,0,1
TXN_021441,UPI,iOS,Tier 3,5G,19,13188.35,ultra_high,0,1
TXN_021442,UPI,Desktop,Tier 2,5G,14,318.32,low,0,1
TXN_021443,UPI,iOS,Tier 1,4G,17,1591.68,med,0,1
TXN_021444,UPI,iOS,Tier 2,5G,12,1445.1,med,0,1
TXN_021445,Netbanking,Android,Tier 3,4G,15,1875.76,med,0,1
TXN_021446,Wallet,Android,Tier 2,4G,14,2104.26,high,0,1
TXN_021447,UPI,Android,Tier 1,Wifi,10,2447.55,high,0,1
TXN_021448,UPI,iOS,Tier 2,Wifi,2,857.01,med,0,1
TXN_021449,Netbanking,Android,Tier 2,4G,9,570.1,med,0,1
TXN_021450,UPI,Android,Tier 1,4G,16,248.62,low,0,1
TXN_021451,Card,Desktop,Tier 2,4G,7,321.77,low,0,1
TXN_021452,UPI,Android,Tier 2,Wifi,4,505.09,med,0,1
TXN_021453,UPI,Desktop,Tier 2,4G,20,403.48,low,0,1
TXN_021454,PayLater,iOS,Tier 1,4G,7,1280.24,med,0,1
TXN_021455,UPI,Android,Tier 1,Wifi,14,1127.83,med,0,1
TXN_021456,UPI,Android,Tier 2,4G,10,183.3,low,3,0
TXN_021457,UPI,iOS,Tier 2,4G,8,298.13,low,0,1
TXN_021458,Wallet,Android,Tier 1,4G,1,1294.86,med,0,1
TXN_021459,Netbanking,iOS,Tier 1,Wifi,6,98.76,low,0,1
TXN_021460,UPI,iOS,Tier 1,4G,15,1003.89,med,0,1
TXN_021461,UPI,Android,Tier 2,4G,6,455.02,low,3,1
TXN_021462,Card,Android,Tier 3,Wifi,3,881.87,med,0,1
TXN_021463,UPI,Android,Tier 2,Wifi,4,2441.52,high,0,1
TXN_021464,Card,Android,Tier 3,4G,13,508.08,med,0,0
TXN_021465,UPI,Android,Tier 2,5G,21,791.89,med,1,1
TXN_021466,UPI,iOS,Tier 2,4G,6,238.67,low,0,1
TXN_021467,Card,Android,Tier 1,5G,12,1068.32,med,1,0
TXN_021468,UPI,iOS,Tier 2,4G,17,91.48,low,1,1
TXN_021469,Netbanking,Android,Tier 2,4G,9,567.22,med,1,1
TXN_021470,UPI,Android,Tier 2,5G,1,592.63,med,0,1
TXN_021471,UPI,Android,Tier 2,5G,12,1229.21,med,0,1
TXN_021472,PayLater,iOS,Tier 1,4G,1,3571.53,high,0,1
TXN_021473,UPI,Android,Tier 1,4G,14,257.86,low,0,1
TXN_021474,Card,Android,Tier 3,3G,4,1021.26,med,1,0
TXN_021475,UPI,iOS,Tier 1,4G,21,4324.1,high,1,0
TXN_021476,Card,Android,Tier 1,5G,10,652.31,med,0,1
TXN_021477,Card,Android,Tier 3,4G,5,2261.82,high,0,1
TXN_021478,UPI,Android,Tier 2,5G,18,591.73,med,2,1
TXN_021479,Netbanking,iOS,Tier 1,4G,14,832.64,med,0,1
TXN_021480,Card,Android,Tier 1,4G,3,282.95,low,1,0
TXN_021481,UPI,Android,Tier 1,5G,6,2489.28,high,0,1
TXN_021482,Card,Android,Tier 2,4G,22,1238.23,med,0,1
TXN_021483,Card,Desktop,Tier 2,5G,21,133.24,low,0,1
TXN_021484,UPI,Android,Tier 1,4G,16,1774.12,med,0,1
TXN_021485,UPI,Android,Tier 3,4G,9,1066.16,med,0,1
TXN_021486,UPI,Android,Tier 1,5G,21,935.36,med,0,1
TXN_021487,UPI,Android,Tier 1,4G,16,44.19,low,2,0
TXN_021488,Netbanking,iOS,Tier 3,4G,10,612.54,med,1,1
TXN_021489,UPI,Android,Tier 1,4G,20,93.87,low,3,1
TXN_021490,Wallet,iOS,Tier 3,4G,21,2567.08,high,0,0
TXN_021491,UPI,iOS,Tier 2,4G,15,4564.69,high,0,1
TXN_021492,UPI,Desktop,Tier 1,4G,6,935.8,med,0,1
TXN_021493,Netbanking,Android,Tier 2,4G,7,6550.32,high,0,1
TXN_021494,UPI,Desktop,Tier 2,Wifi,15,353.43,low,1,1
TXN_021495,UPI,Android,Tier 3,4G,15,3458.67,high,0,1
TXN_021496,UPI,Android,Tier 2,Wifi,21,965.49,med,1,1
TXN_021497,UPI,Android,Tier 2,Wifi,22,456.88,low,0,1
TXN_021498,UPI,iOS,Tier 1,4G,3,7543.59,high,0,0
TXN_021499,PayLater,Android,Tier 2,4G,6,4340.7,high,0,0
TXN_021500,UPI,iOS,Tier 1,4G,16,1045.91,med,0,1
TXN_021501,Wallet,Desktop,Tier 1,5G,2,410.95,low,0,1
TXN_021502,Card,iOS,Tier 3,5G,16,576.95,med,0,1
TXN_021503,UPI,iOS,Tier 1,5G,10,209.66,low,0,1
TXN_021504,UPI,Android,Tier 1,5G,7,234.12,low,0,1
TXN_021505,Netbanking,Android,Tier 2,4G,18,344.45,low,2,0
TXN_021506,Wallet,Desktop,Tier 3,Wifi,6,5779.17,high,3,1
TXN_021507,UPI,Android,Tier 1,4G,17,616.3,med,0,1
TXN_021508,UPI,Android,Tier 1,3G,20,967.4,med,1,1
TXN_021509,UPI,Android,Tier 1,4G,14,134.35,low,1,1
TXN_021510,UPI,Android,Tier 1,4G,18,4604.19,high,1,1
TXN_021511,Card,Android,Tier 2,Wifi,2,196.38,low,0,1
TXN_021512,Netbanking,Android,Tier 2,5G,15,9056.17,high,0,1
TXN_021513,UPI,Android,Tier 2,5G,14,2521.94,high,0,1
TXN_021514,Card,Android,Tier 2,4G,4,903.79,med,0,1
TXN_021515,Card,Android,Tier 3,Wifi,13,1415.3,med,0,1
TXN_021516,UPI,Android,Tier 2,Wifi,23,753.26,med,2,1
TXN_021517,UPI,Android,Tier 3,4G,1,526.32,med,1,0
TXN_021518,Card,Android,Tier 2,4G,3,2220.08,high,0,0
TXN_021519,Netbanking,Desktop,Tier 3,5G,19,1632.55,med,0,1
TXN_021520,Card,Android,Tier 2,Wifi,12,472.73,low,0,1
TXN_021521,UPI,iOS,Tier 2,5G,15,18289.85,ultra_high,0,1
TXN_021522,UPI,Desktop,Tier 3,Wifi,11,550.45,med,0,1
TXN_021523,UPI,Android,Tier 1,4G,4,738.78,med,0,1
TXN_021524,Card,Android,Tier 2,Wifi,21,83.43,low,0,1
TXN_021525,Netbanking,Android,Tier 2,4G,20,837.78,med,0,1
TXN_021526,UPI,Android,Tier 2,4G,11,11695.69,ultra_high,2,1
TXN_021527,Netbanking,Android,Tier 2,4G,7,1749.46,med,0,0
TXN_021528,Card,Android,Tier 2,5G,4,2478.24,high,0,1
TXN_021529,Card,Android,Tier 1,4G,2,857.94,med,1,1
TXN_021530,PayLater,Android,Tier 3,Wifi,21,1313.89,med,0,1
TXN_021531,UPI,Desktop,Tier 1,Wifi,12,5180.62,high,0,1
TXN_021532,Wallet,Android,Tier 3,Wifi,3,3878.89,high,0,1
TXN_021533,UPI,Desktop,Tier 1,4G,20,584.74,med,0,1
TXN_021534,UPI,Android,Tier 1,4G,7,942.3,med,0,1
TXN_021535,Netbanking,Android,Tier 1,4G,3,2118.7,high,1,1
TXN_021536,Wallet,Android,Tier 2,5G,6,416.62,low,0,1
TXN_021537,UPI,Desktop,Tier 1,4G,2,1010.69,med,0,1
TXN_021538,Card,Android,Tier 1,5G,3,554.81,med,0,1
TXN_021539,Card,Android,Tier 1,5G,23,896.45,med,3,0
TXN_021540,Netbanking,iOS,Tier 1,5G,7,1516.84,med,1,1
TXN_021541,UPI,Android,Tier 1,4G,12,807.7,med,0,1
TXN_021542,Netbanking,Android,Tier 1,5G,12,2314.67,high,0,1
TXN_021543,UPI,Desktop,Tier 2,4G,8,2593.44,high,1,1
TXN_021544,UPI,iOS,Tier 2,4G,19,1631.79,med,0,1
TXN_021545,UPI,Android,Tier 2,Wifi,19,1460.73,med,0,1
TXN_021546,UPI,Android,Tier 3,4G,4,2120.18,high,0,1
TXN_021547,Wallet,Desktop,Tier 2,3G,13,3238.97,high,0,1
TXN_021548,UPI,Desktop,Tier 3,4G,4,126.12,low,0,1
TXN_021549,PayLater,Android,Tier 1,4G,2,355.1,low,1,1
TXN_021550,UPI,iOS,Tier 2,4G,0,461.8,low,0,1
TXN_021551,Card,Android,Tier 1,3G,9,246.39,low,0,1
TXN_021552,Netbanking,Android,Tier 2,3G,14,543.92,med,3,1
TXN_021553,Card,Android,Tier 2,4G,16,1179.99,med,1,1
TXN_021554,Card,Android,Tier 1,4G,11,704.86,med,0,0
TXN_021555,Card,Android,Tier 3,5G,13,659.28,med,0,1
TXN_021556,Netbanking,Android,Tier 2,Wifi,23,2593.63,high,0,1
TXN_021557,Netbanking,Android,Tier 1,5G,3,1517.49,med,0,1
TXN_021558,UPI,Android,Tier 2,Wifi,10,554.11,med,0,1
TXN_021559,Netbanking,Android,Tier 3,4G,14,468.87,low,0,0
TXN_021560,UPI,Desktop,Tier 1,5G,13,389.8,low,0,1
TXN_021561,UPI,iOS,Tier 1,5G,17,11651.97,ultra_high,0,1
TXN_021562,Netbanking,Android,Tier 3,4G,21,258.77,low,0,1
TXN_021563,UPI,Desktop,Tier 3,5G,8,1459.68,med,4,1
TXN_021564,Netbanking,Android,Tier 1,Wifi,14,77.28,low,0,1
TXN_021565,UPI,Android,Tier 3,Wifi,20,482.5,low,0,1
TXN_021566,UPI,Desktop,Tier 1,4G,2,108.24,low,0,0
TXN_021567,UPI,Android,Tier 3,4G,19,465.23,low,1,1
TXN_021568,UPI,Android,Tier 2,4G,12,1475.31,med,0,1
TXN_021569,Netbanking,Android,Tier 3,4G,1,310.35,low,0,0
TXN_021570,UPI,Android,Tier 3,Wifi,14,212.84,low,0,1
TXN_021571,UPI,Android,Tier 1,4G,13,2521.47,high,3,0
TXN_021572,UPI,Desktop,Tier 1,5G,6,1648.82,med,0,1
TXN_021573,UPI,Android,Tier 2,4G,3,993.85,med,4,1
TXN_021574,Netbanking,Desktop,Tier 1,5G,3,88.49,low,1,0
TXN_021575,UPI,Desktop,Tier 2,4G,23,1425.86,med,0,1
TXN_021576,Card,Android,Tier 3,4G,9,2630.68,high,0,1
TXN_021577,Wallet,Android,Tier 1,4G,20,482.37,low,0,0
TXN_021578,Card,Android,Tier 2,5G,18,113.16,low,0,1
TXN_021579,Netbanking,Android,Tier 1,5G,12,811.7,med,2,1
TXN_021580,UPI,Android,Tier 2,4G,5,2808.28,high,0,1
TXN_021581,UPI,Desktop,Tier 1,4G,7,1351.8,med,1,1
TXN_021582,Wallet,iOS,Tier 1,5G,9,542.28,med,0,1
TXN_021583,Card,Android,Tier 3,Wifi,16,1184.71,med,0,1
TXN_021584,Card,Android,Tier 3,4G,8,3216.72,high,1,1
TXN_021585,Card,Android,Tier 3,4G,13,470.52,low,2,0
TXN_021586,UPI,Android,Tier 2,4G,19,2039.83,high,0,1
TXN_021587,UPI,Desktop,Tier 2,4G,4,653.08,med,3,1
TXN_021588,Netbanking,iOS,Tier 2,4G,2,2143.91,high,0,0
TXN_021589,Card,Android,Tier 1,5G,8,828.02,med,0,1
TXN_021590,UPI,Android,Tier 1,Wifi,11,273.27,low,0,1
TXN_021591,Wallet,Android,Tier 1,4G,21,46.18,low,0,0
TXN_021592,UPI,Android,Tier 1,5G,0,458.52,low,0,1
TXN_021593,UPI,Android,Tier 1,5G,10,952.97,med,0,1
TXN_021594,Wallet,Android,Tier 1,Wifi,4,2220.25,high,0,0
TXN_021595,Netbanking,Android,Tier 2,Wifi,18,168.89,low,0,0
TXN_021596,UPI,Android,Tier 1,Wifi,3,346.13,low,0,1
TXN_021597,UPI,Android,Tier 2,5G,11,191.22,low,0,1
TXN_021598,UPI,Android,Tier 2,Wifi,15,125.08,low,2,0
TXN_021599,Card,Android,Tier 3,4G,15,3210.4,high,0,0
TXN_021600,UPI,Android,Tier 1,4G,20,1049.52,med,0,1
TXN_021601,Netbanking,Android,Tier 2,Wifi,0,7558.73,high,0,0
TXN_021602,Wallet,Android,Tier 2,5G,2,359.27,low,4,1
TXN_021603,Netbanking,iOS,Tier 3,4G,22,2042.77,high,0,1
TXN_021604,UPI,Android,Tier 1,Wifi,21,174.02,low,0,1
TXN_021605,Netbanking,Android,Tier 1,4G,19,3211.02,high,0,0
TXN_021606,UPI,Desktop,Tier 1,4G,14,240.31,low,0,1
TXN_021607,UPI,Android,Tier 1,5G,19,484.12,low,0,1
TXN_021608,UPI,Android,Tier 2,5G,16,762.58,med,0,1
TXN_021609,UPI,Android,Tier 3,5G,21,1780.48,med,0,1
TXN_021610,Wallet,Android,Tier 1,4G,3,2093.68,high,0,1
TXN_021611,UPI,Android,Tier 1,Wifi,2,1872.72,med,0,1
TXN_021612,UPI,Android,Tier 1,Wifi,10,1758.82,med,0,1
TXN_021613,PayLater,Android,Tier 1,4G,0,1836.43,med,2,1
TXN_021614,UPI,Android,Tier 3,4G,4,694.31,med,4,1
TXN_021615,Netbanking,Desktop,Tier 3,4G,3,1885.19,med,0,1
TXN_021616,UPI,Android,Tier 1,Wifi,19,526.67,med,0,1
TXN_021617,UPI,Android,Tier 1,Wifi,7,614.89,med,1,1
TXN_021618,Wallet,Android,Tier 3,5G,10,652.2,med,0,1
TXN_021619,UPI,iOS,Tier 1,Wifi,10,323.54,low,2,0
TXN_021620,Card,iOS,Tier 2,5G,17,1851.16,med,2,1
TXN_021621,UPI,iOS,Tier 3,4G,9,2187.92,high,0,1
TXN_021622,UPI,Android,Tier 2,4G,12,1088.51,med,1,1
TXN_021623,UPI,Android,Tier 1,4G,19,167.63,low,0,1
TXN_021624,UPI,Android,Tier 1,4G,15,3202.92,high,0,1
TXN_021625,UPI,Android,Tier 3,5G,16,528.11,med,0,1
TXN_021626,Netbanking,Android,Tier 1,4G,17,1707.12,med,0,1
TXN_021627,UPI,Desktop,Tier 1,4G,2,1686.16,med,1,1
TXN_021628,UPI,Android,Tier 3,4G,0,4732.23,high,2,0
TXN_021629,UPI,Android,Tier 3,5G,1,1029.24,med,0,1
TXN_021630,Wallet,Android,Tier 2,3G,22,1119.06,med,1,1
TXN_021631,Wallet,Android,Tier 1,Wifi,5,7155.98,high,0,1
TXN_021632,Card,Android,Tier 2,5G,17,442.52,low,1,0
TXN_021633,Wallet,Android,Tier 1,Wifi,16,4303.31,high,1,0
TXN_021634,UPI,Desktop,Tier 1,4G,13,1770.38,med,0,1
TXN_021635,UPI,Android,Tier 3,4G,16,4187.4,high,0,0
TXN_021636,Card,Desktop,Tier 1,4G,20,145.01,low,0,1
TXN_021637,Card,Android,Tier 1,4G,8,345.08,low,3,1
TXN_021638,UPI,Android,Tier 1,5G,21,289.39,low,0,1
TXN_021639,UPI,Android,Tier 2,4G,18,214.44,low,0,1
TXN_021640,PayLater,Android,Tier 2,5G,1,2778.63,high,0,0
TXN_021641,Netbanking,Android,Tier 3,4G,2,866.9,med,0,0
TXN_021642,UPI,Android,Tier 2,4G,15,131.48,low,0,1
TXN_021643,Card,Android,Tier 2,Wifi,15,116.52,low,0,1
TXN_021644,UPI,Desktop,Tier 2,4G,0,823.98,med,1,1
TXN_021645,UPI,Android,Tier 1,4G,18,1147.47,med,0,1
TXN_021646,UPI,iOS,Tier 1,4G,17,126.26,low,0,1
TXN_021647,UPI,Android,Tier 2,4G,23,390.24,low,2,1
TXN_021648,UPI,Android,Tier 1,5G,9,16637.9,ultra_high,0,1
TXN_021649,Netbanking,Android,Tier 1,5G,22,1290.52,med,1,1
TXN_021650,UPI,iOS,Tier 2,4G,16,286.26,low,0,1
TXN_021651,Card,Android,Tier 2,Wifi,0,1549.57,med,1,1
TXN_021652,UPI,Android,Tier 2,5G,4,713.77,med,0,1
TXN_021653,UPI,Android,Tier 2,4G,3,416.01,low,0,1
TXN_021654,Wallet,Android,Tier 2,4G,23,393.39,low,0,1
TXN_021655,Card,iOS,Tier 3,5G,23,302.1,low,0,1
TXN_021656,PayLater,Android,Tier 1,5G,18,1310.64,med,1,0
TXN_021657,PayLater,Android,Tier 2,4G,20,875.27,med,1,1
TXN_021658,UPI,iOS,Tier 1,4G,6,446.04,low,0,1
TXN_021659,UPI,Android,Tier 1,4G,7,2085.63,high,0,1
TXN_021660,Netbanking,Android,Tier 3,4G,18,1283.27,med,1,1
TXN_021661,PayLater,Android,Tier 1,4G,7,265.25,low,0,1
TXN_021662,Card,iOS,Tier 1,3G,8,669.51,med,4,0
TXN_021663,Netbanking,Desktop,Tier 2,5G,18,1297.82,med,2,0
TXN_021664,Netbanking,Android,Tier 1,Wifi,17,1849.78,med,0,1
TXN_021665,UPI,iOS,Tier 2,4G,13,271.29,low,0,1
TXN_021666,Card,Android,Tier 1,4G,17,275.28,low,2,0
TXN_021667,Netbanking,Android,Tier 1,4G,4,400.56,low,1,1
TXN_021668,Card,Android,Tier 3,5G,0,3021.01,high,0,0
TXN_021669,UPI,Android,Tier 2,4G,5,461.73,low,2,0
TXN_021670,UPI,Android,Tier 2,4G,6,213.79,low,0,1
TXN_021671,UPI,iOS,Tier 2,4G,4,2777.04,high,0,1
TXN_021672,UPI,Android,Tier 2,Wifi,7,175.5,low,2,1
TXN_021673,Wallet,Desktop,Tier 2,5G,5,533.14,med,0,1
TXN_021674,UPI,Android,Tier 1,4G,0,148.53,low,0,1
TXN_021675,UPI,Android,Tier 1,5G,11,1277.22,med,1,1
TXN_021676,UPI,Android,Tier 1,5G,4,737.72,med,0,1
TXN_021677,Card,Android,Tier 1,4G,4,1292.82,med,2,1
TXN_021678,UPI,iOS,Tier 1,4G,14,355.16,low,0,1
TXN_021679,UPI,Android,Tier 1,Wifi,16,5734.76,high,0,1
TXN_021680,UPI,Desktop,Tier 3,4G,4,613.27,med,3,1
TXN_021681,UPI,Desktop,Tier 2,Wifi,18,2024.14,high,0,1
TXN_021682,UPI,Android,Tier 1,4G,9,712.19,med,0,1
TXN_021683,UPI,Android,Tier 2,4G,2,530.13,med,2,1
TXN_021684,Wallet,Android,Tier 2,4G,10,1130.26,med,0,1
TXN_021685,UPI,Android,Tier 1,5G,7,10515.97,ultra_high,0,1
TXN_021686,UPI,Android,Tier 2,3G,12,1106.96,med,0,1
TXN_021687,Card,Android,Tier 1,4G,5,429.23,low,0,1
TXN_021688,UPI,Android,Tier 2,4G,2,2717.91,high,0,1
TXN_021689,Card,Android,Tier 1,4G,23,90.24,low,0,1
TXN_021690,UPI,Android,Tier 2,Wifi,18,19169.92,ultra_high,1,1
TXN_021691,Card,Android,Tier 2,5G,6,1631.92,med,0,1
TXN_021692,Netbanking,Android,Tier 2,4G,1,298.91,low,0,0
TXN_021693,Wallet,Desktop,Tier 2,Wifi,21,356.56,low,0,1
TXN_021694,UPI,Android,Tier 2,5G,23,1141.15,med,0,1
TXN_021695,UPI,Android,Tier 1,4G,18,103.66,low,2,0
TXN_021696,UPI,iOS,Tier 2,5G,12,3614.0,high,1,1
TXN_021697,Wallet,iOS,Tier 3,4G,10,2804.49,high,1,0
TXN_021698,Wallet,iOS,Tier 2,Wifi,8,2096.61,high,0,1
TXN_021699,UPI,Android,Tier 3,4G,18,528.14,med,0,1
TXN_021700,UPI,iOS,Tier 1,Wifi,18,29063.39,ultra_high,0,1
TXN_021701,UPI,Android,Tier 1,Wifi,20,309.7,low,0,1
TXN_021702,UPI,Desktop,Tier 2,5G,13,451.66,low,0,1
TXN_021703,UPI,Android,Tier 1,4G,11,181.68,low,0,1
TXN_021704,UPI,Desktop,Tier 1,3G,0,1017.61,med,0,1
TXN_021705,Card,Desktop,Tier 2,5G,0,434.17,low,0,1
TXN_021706,Wallet,Android,Tier 1,Wifi,16,1263.35,med,0,1
TXN_021707,PayLater,Desktop,Tier 1,4G,3,6331.3,high,1,1
TXN_021708,UPI,Android,Tier 3,3G,12,2785.58,high,0,1
TXN_021709,Card,Android,Tier 1,Wifi,22,499.35,low,1,0
TXN_021710,Netbanking,Android,Tier 1,Wifi,10,768.94,med,1,0
TXN_021711,UPI,Desktop,Tier 1,4G,17,467.87,low,0,1
TXN_021712,Card,Android,Tier 3,4G,11,2396.88,high,1,0
TXN_021713,UPI,Android,Tier 2,4G,18,234.49,low,0,1
TXN_021714,UPI,Android,Tier 1,4G,19,6254.74,high,0,1
TXN_021715,UPI,Desktop,Tier 1,4G,0,1361.81,med,0,1
TXN_021716,UPI,iOS,Tier 2,Wifi,17,104.99,low,0,1
TXN_021717,Card,Android,Tier 1,5G,1,658.16,med,0,1
TXN_021718,UPI,Android,Tier 3,4G,10,70.12,low,0,1
TXN_021719,UPI,Android,Tier 2,Wifi,14,877.7,med,1,1
TXN_021720,UPI,Android,Tier 1,5G,14,512.66,med,1,1
TXN_021721,Netbanking,Android,Tier 3,Wifi,5,103.46,low,4,0
TXN_021722,UPI,Android,Tier 1,Wifi,3,4203.39,high,0,1
TXN_021723,Card,iOS,Tier 1,5G,11,8419.08,high,2,1
TXN_021724,Card,Android,Tier 1,4G,22,689.48,med,0,1
TXN_021725,UPI,Android,Tier 2,3G,10,621.91,med,1,1
TXN_021726,UPI,Android,Tier 1,4G,7,876.67,med,0,1
TXN_021727,Card,Android,Tier 1,5G,1,742.26,med,0,1
TXN_021728,UPI,Android,Tier 1,Wifi,15,519.51,med,1,1
TXN_021729,UPI,Android,Tier 3,4G,1,5031.95,high,0,1
TXN_021730,Card,iOS,Tier 1,5G,20,1259.77,med,0,0
TXN_021731,UPI,Android,Tier 1,4G,3,820.96,med,0,1
TXN_021732,UPI,Android,Tier 2,4G,1,1990.65,med,0,1
TXN_021733,UPI,iOS,Tier 2,4G,8,1172.7,med,0,1
TXN_021734,UPI,iOS,Tier 3,Wifi,12,1034.49,med,0,1
TXN_021735,Card,iOS,Tier 1,4G,19,325.38,low,0,1
TXN_021736,Card,Desktop,Tier 3,Wifi,1,1223.15,med,0,1
TXN_021737,Card,iOS,Tier 2,5G,18,2074.44,high,0,0
TXN_021738,Card,Android,Tier 1,5G,7,400.16,low,1,0
TXN_021739,UPI,iOS,Tier 3,Wifi,10,2609.12,high,0,1
TXN_021740,UPI,Android,Tier 2,5G,7,1540.8,med,1,1
TXN_021741,UPI,Android,Tier 2,4G,15,2294.53,high,0,1
TXN_021742,UPI,Android,Tier 3,4G,22,668.82,med,3,1
TXN_021743,PayLater,Android,Tier 2,5G,19,319.87,low,0,1
TXN_021744,Netbanking,Android,Tier 1,5G,16,1419.59,med,0,1
TXN_021745,UPI,Android,Tier 3,4G,14,2050.43,high,0,1
TXN_021746,UPI,Android,Tier 1,5G,6,9085.8,high,1,1
TXN_021747,UPI,iOS,Tier 2,4G,0,202.81,low,0,1
TXN_021748,UPI,Desktop,Tier 1,Wifi,13,1068.76,med,0,1
TXN_021749,UPI,Android,Tier 1,5G,15,1957.99,med,0,1
TXN_021750,UPI,iOS,Tier 2,Wifi,20,2089.48,high,0,1
TXN_021751,Netbanking,Android,Tier 2,5G,2,230.86,low,0,0
TXN_021752,Card,Desktop,Tier 2,Wifi,17,2152.37,high,0,1
TXN_021753,UPI,Android,Tier 3,5G,18,161.16,low,0,1
TXN_021754,UPI,Android,Tier 1,5G,5,183.41,low,0,1
TXN_021755,UPI,Android,Tier 2,4G,22,4714.04,high,4,0
TXN_021756,Netbanking,Android,Tier 2,4G,8,312.67,low,1,1
TXN_021757,Netbanking,Android,Tier 2,Wifi,12,3059.28,high,0,1
TXN_021758,Wallet,Android,Tier 2,4G,11,1179.52,med,1,1
TXN_021759,UPI,Android,Tier 1,4G,14,3249.25,high,0,0
TXN_021760,Card,Android,Tier 2,Wifi,6,520.26,med,0,1
TXN_021761,UPI,Android,Tier 2,5G,11,544.84,med,1,1
TXN_021762,Card,Desktop,Tier 1,4G,16,1660.64,med,0,1
TXN_021763,UPI,Android,Tier 2,4G,12,4284.86,high,0,1
TXN_021764,UPI,Android,Tier 1,5G,22,3503.83,high,0,1
TXN_021765,Card,Android,Tier 3,5G,16,405.97,low,0,1
TXN_021766,UPI,iOS,Tier 2,Wifi,7,10044.03,ultra_high,0,1
TXN_021767,UPI,Android,Tier 1,4G,17,232.85,low,4,1
TXN_021768,UPI,iOS,Tier 1,5G,1,678.14,med,0,1
TXN_021769,UPI,Android,Tier 2,Wifi,16,3400.73,high,1,1
TXN_021770,UPI,Android,Tier 2,Wifi,11,1462.22,med,0,1
